panoid,Latitude,Longitude,date,angle,type
g1GW4EkjQ5cp23VqEmaUdA,0.354679231190469,34.1759041290369,2021-11,180,crop
g1GW4EkjQ5cp23VqEmaUdA,0.354679231190469,34.1759041290369,2021-11,270,crop
XKTQuitasNY_WsINsYfwOQ,0.354508179915201,34.1760886235621,2021-11,0,non_crop
XKTQuitasNY_WsINsYfwOQ,0.354508179915201,34.1760886235621,2021-11,90,non_crop
XKTQuitasNY_WsINsYfwOQ,0.354508179915201,34.1760886235621,2021-11,180,crop
XKTQuitasNY_WsINsYfwOQ,0.354508179915201,34.1760886235621,2021-11,270,crop
fmpcn9sXExE0bZMmZd4-HQ,0.107832124701127,34.1759231386099,2021-11,0,crop
fmpcn9sXExE0bZMmZd4-HQ,0.107832124701127,34.1759231386099,2021-11,90,crop
fmpcn9sXExE0bZMmZd4-HQ,0.107832124701127,34.1759231386099,2021-11,180,crop
fmpcn9sXExE0bZMmZd4-HQ,0.107832124701127,34.1759231386099,2021-11,270,crop
Ut-OikRAnTVr6506mmP4Qg,-1.00486536115812,34.1765360254588,2021-11,0,non_crop
Ut-OikRAnTVr6506mmP4Qg,-1.00486536115812,34.1765360254588,2021-11,90,non_crop
Ut-OikRAnTVr6506mmP4Qg,-1.00486536115812,34.1765360254588,2021-11,180,non_crop
Ut-OikRAnTVr6506mmP4Qg,-1.00486536115812,34.1765360254588,2021-11,270,non_crop
SSv-dOIXc1cqKo1mlfOmHA,-1.00502328185925,34.176050519618,2021-11,0,non_crop
SSv-dOIXc1cqKo1mlfOmHA,-1.00502328185925,34.176050519618,2021-11,90,non_crop
SSv-dOIXc1cqKo1mlfOmHA,-1.00502328185925,34.176050519618,2021-11,180,non_crop
SSv-dOIXc1cqKo1mlfOmHA,-1.00502328185925,34.176050519618,2021-11,270,non_crop
0IazLP22Y02senarYV5PLA,-1.00507677603553,34.1758645823232,2021-11,0,non_crop
0IazLP22Y02senarYV5PLA,-1.00507677603553,34.1758645823232,2021-11,90,undecided
0IazLP22Y02senarYV5PLA,-1.00507677603553,34.1758645823232,2021-11,180,undecided
0IazLP22Y02senarYV5PLA,-1.00507677603553,34.1758645823232,2021-11,270,undecided
YaytkFCDYt9y4eczfT6d_g,0.354464113790125,34.1761369111652,2021-11,0,undecided
YaytkFCDYt9y4eczfT6d_g,0.354464113790125,34.1761369111652,2021-11,90,undecided
YaytkFCDYt9y4eczfT6d_g,0.354464113790125,34.1761369111652,2021-11,180,crop
YaytkFCDYt9y4eczfT6d_g,0.354464113790125,34.1761369111652,2021-11,270,crop
ypgzPoPPs039Fjn240EFrg,0.354281627638468,34.176337953649,2021-11,0,non_crop
ypgzPoPPs039Fjn240EFrg,0.354281627638468,34.176337953649,2021-11,90,crop
ypgzPoPPs039Fjn240EFrg,0.354281627638468,34.176337953649,2021-11,180,crop
ypgzPoPPs039Fjn240EFrg,0.354281627638468,34.176337953649,2021-11,270,crop
PdWz8yeS0aMBCfRXvcAr6Q,0.3540496203862,34.1765972969415,2021-11,0,undecided
PdWz8yeS0aMBCfRXvcAr6Q,0.3540496203862,34.1765972969415,2021-11,90,crop
PdWz8yeS0aMBCfRXvcAr6Q,0.3540496203862,34.1765972969415,2021-11,180,crop
PdWz8yeS0aMBCfRXvcAr6Q,0.3540496203862,34.1765972969415,2021-11,270,crop
lIB09H3dPro7BXCDBkkJXw,0.107838534864706,34.1764531137045,2021-11,0,crop
lIB09H3dPro7BXCDBkkJXw,0.107838534864706,34.1764531137045,2021-11,90,crop
lIB09H3dPro7BXCDBkkJXw,0.107838534864706,34.1764531137045,2021-11,180,crop
lIB09H3dPro7BXCDBkkJXw,0.107838534864706,34.1764531137045,2021-11,270,crop
DfLu7MwkaA86dTFsS6BTjw,0.107838028298062,34.1763873443467,2021-11,0,crop
DfLu7MwkaA86dTFsS6BTjw,0.107838028298062,34.1763873443467,2021-11,90,crop
DfLu7MwkaA86dTFsS6BTjw,0.107838028298062,34.1763873443467,2021-11,180,crop
DfLu7MwkaA86dTFsS6BTjw,0.107838028298062,34.1763873443467,2021-11,270,crop
YvsPnVBaz0cb3g3hI37cmQ,-1.00494059813674,34.1763383779679,2021-11,0,non_crop
YvsPnVBaz0cb3g3hI37cmQ,-1.00494059813674,34.1763383779679,2021-11,90,non_crop
YvsPnVBaz0cb3g3hI37cmQ,-1.00494059813674,34.1763383779679,2021-11,180,non_crop
YvsPnVBaz0cb3g3hI37cmQ,-1.00494059813674,34.1763383779679,2021-11,270,non_crop
c_R1r66MOfyTSsPlNCBTDg,0.353807504119816,34.1769121400524,2018-06,0,undecided
c_R1r66MOfyTSsPlNCBTDg,0.353807504119816,34.1769121400524,2018-06,90,undecided
c_R1r66MOfyTSsPlNCBTDg,0.353807504119816,34.1769121400524,2018-06,180,undecided
c_R1r66MOfyTSsPlNCBTDg,0.353807504119816,34.1769121400524,2018-06,270,undecided
N7tcr-YHyrI66zDi8975xw,0.353771423146888,34.1769016170121,2021-11,0,crop
N7tcr-YHyrI66zDi8975xw,0.353771423146888,34.1769016170121,2021-11,90,undecided
N7tcr-YHyrI66zDi8975xw,0.353771423146888,34.1769016170121,2021-11,180,non_crop
N7tcr-YHyrI66zDi8975xw,0.353771423146888,34.1769016170121,2021-11,270,crop
YjsUjxNiooviKJZADJDWqA,0.353541679348861,34.1771478897796,2021-11,0,crop
YjsUjxNiooviKJZADJDWqA,0.353541679348861,34.1771478897796,2021-11,90,crop
YjsUjxNiooviKJZADJDWqA,0.353541679348861,34.1771478897796,2021-11,180,non_crop
YjsUjxNiooviKJZADJDWqA,0.353541679348861,34.1771478897796,2021-11,270,crop
7q0pvrhzxHgEIgqOywyZjQ,0.353355716279984,34.1773429896089,2021-11,0,undecided
7q0pvrhzxHgEIgqOywyZjQ,0.353355716279984,34.1773429896089,2021-11,90,crop
7q0pvrhzxHgEIgqOywyZjQ,0.353355716279984,34.1773429896089,2021-11,180,non_crop
7q0pvrhzxHgEIgqOywyZjQ,0.353355716279984,34.1773429896089,2021-11,270,non_crop
EzHXqBbekvzkbKzVmGPtiw,0.107822991182374,34.1769235117237,2021-11,0,crop
EzHXqBbekvzkbKzVmGPtiw,0.107822991182374,34.1769235117237,2021-11,90,crop
EzHXqBbekvzkbKzVmGPtiw,0.107822991182374,34.1769235117237,2021-11,180,crop
EzHXqBbekvzkbKzVmGPtiw,0.107822991182374,34.1769235117237,2021-11,270,crop
L9sZeoDs1WUWEJuLvRHC7g,-1.00467598957849,34.1771505205326,2021-11,0,non_crop
L9sZeoDs1WUWEJuLvRHC7g,-1.00467598957849,34.1771505205326,2021-11,90,undecided
L9sZeoDs1WUWEJuLvRHC7g,-1.00467598957849,34.1771505205326,2021-11,180,non_crop
L9sZeoDs1WUWEJuLvRHC7g,-1.00467598957849,34.1771505205326,2021-11,270,non_crop
j7ah4QXPVUptXmDWWqzNEA,-1.00473966999456,34.176970271342,2021-11,0,non_crop
j7ah4QXPVUptXmDWWqzNEA,-1.00473966999456,34.176970271342,2021-11,90,non_crop
j7ah4QXPVUptXmDWWqzNEA,-1.00473966999456,34.176970271342,2021-11,180,non_crop
j7ah4QXPVUptXmDWWqzNEA,-1.00473966999456,34.176970271342,2021-11,270,non_crop
uRtnlB9MzkyBGdgEnrLg2Q,-1.00479265397947,34.1767913796039,2021-11,0,non_crop
uRtnlB9MzkyBGdgEnrLg2Q,-1.00479265397947,34.1767913796039,2021-11,90,non_crop
uRtnlB9MzkyBGdgEnrLg2Q,-1.00479265397947,34.1767913796039,2021-11,180,non_crop
uRtnlB9MzkyBGdgEnrLg2Q,-1.00479265397947,34.1767913796039,2021-11,270,non_crop
WMiZ9bo2WEF11YvwqGEZzQ,0.3532615142046,34.1774408363846,2021-11,0,crop
WMiZ9bo2WEF11YvwqGEZzQ,0.3532615142046,34.1774408363846,2021-11,90,non_crop
WMiZ9bo2WEF11YvwqGEZzQ,0.3532615142046,34.1774408363846,2021-11,180,non_crop
WMiZ9bo2WEF11YvwqGEZzQ,0.3532615142046,34.1774408363846,2021-11,270,non_crop
Yl0GWD7M6XtgonZAyqof4A,0.353024102319396,34.1776865136396,2021-11,0,crop
Yl0GWD7M6XtgonZAyqof4A,0.353024102319396,34.1776865136396,2021-11,90,non_crop
Yl0GWD7M6XtgonZAyqof4A,0.353024102319396,34.1776865136396,2021-11,180,non_crop
Yl0GWD7M6XtgonZAyqof4A,0.353024102319396,34.1776865136396,2021-11,270,non_crop
1xRrMcm1sj4g56hHVOk1Ww,0.107845035598249,34.1774204693281,2021-11,0,crop
1xRrMcm1sj4g56hHVOk1Ww,0.107845035598249,34.1774204693281,2021-11,90,crop
1xRrMcm1sj4g56hHVOk1Ww,0.107845035598249,34.1774204693281,2021-11,180,crop
1xRrMcm1sj4g56hHVOk1Ww,0.107845035598249,34.1774204693281,2021-11,270,crop
Oa9VSOa22KUWlPWy05V5vA,-1.00453383084141,34.1775052471702,2021-11,0,non_crop
Oa9VSOa22KUWlPWy05V5vA,-1.00453383084141,34.1775052471702,2021-11,90,non_crop
Oa9VSOa22KUWlPWy05V5vA,-1.00453383084141,34.1775052471702,2021-11,180,non_crop
Oa9VSOa22KUWlPWy05V5vA,-1.00453383084141,34.1775052471702,2021-11,270,non_crop
8zGkP87X0asfN5pQe071Ag,-1.00456882519655,34.1774152078378,2021-11,0,undecided
8zGkP87X0asfN5pQe071Ag,-1.00456882519655,34.1774152078378,2021-11,90,non_crop
8zGkP87X0asfN5pQe071Ag,-1.00456882519655,34.1774152078378,2021-11,180,non_crop
8zGkP87X0asfN5pQe071Ag,-1.00456882519655,34.1774152078378,2021-11,270,non_crop
aQmx-xbGCtuR_iQ5fGat5Q,0.35278276788758,34.1779316810506,2021-11,0,non_crop
aQmx-xbGCtuR_iQ5fGat5Q,0.35278276788758,34.1779316810506,2021-11,90,undecided
aQmx-xbGCtuR_iQ5fGat5Q,0.35278276788758,34.1779316810506,2021-11,180,non_crop
aQmx-xbGCtuR_iQ5fGat5Q,0.35278276788758,34.1779316810506,2021-11,270,non_crop
_adNCuPG1lkYANY7IfEEcQ,0.352539032483383,34.1781682767283,2021-11,0,non_crop
_adNCuPG1lkYANY7IfEEcQ,0.352539032483383,34.1781682767283,2021-11,90,non_crop
_adNCuPG1lkYANY7IfEEcQ,0.352539032483383,34.1781682767283,2021-11,180,undecided
_adNCuPG1lkYANY7IfEEcQ,0.352539032483383,34.1781682767283,2021-11,270,non_crop
cYR1GO6MaL71zysjnateug,0.352247954094205,34.1784418715287,2021-11,0,undecided
cYR1GO6MaL71zysjnateug,0.352247954094205,34.1784418715287,2021-11,90,non_crop
cYR1GO6MaL71zysjnateug,0.352247954094205,34.1784418715287,2021-11,180,undecided
cYR1GO6MaL71zysjnateug,0.352247954094205,34.1784418715287,2021-11,270,crop
lpmPo_r8DfrAqJKX0FKmhw,0.107883776809588,34.177930832428,2021-11,0,crop
lpmPo_r8DfrAqJKX0FKmhw,0.107883776809588,34.177930832428,2021-11,90,crop
lpmPo_r8DfrAqJKX0FKmhw,0.107883776809588,34.177930832428,2021-11,180,crop
lpmPo_r8DfrAqJKX0FKmhw,0.107883776809588,34.177930832428,2021-11,270,non_crop
Wm0x0I1_bJkrl8g4S_y4Bw,-1.00439362382828,34.1779816649095,2021-11,0,non_crop
Wm0x0I1_bJkrl8g4S_y4Bw,-1.00439362382828,34.1779816649095,2021-11,90,non_crop
Wm0x0I1_bJkrl8g4S_y4Bw,-1.00439362382828,34.1779816649095,2021-11,180,non_crop
Wm0x0I1_bJkrl8g4S_y4Bw,-1.00439362382828,34.1779816649095,2021-11,270,non_crop
Z5igF6XxIN8uasALDM8SQw,-1.00442411161701,34.177872532034,2021-11,0,non_crop
Z5igF6XxIN8uasALDM8SQw,-1.00442411161701,34.177872532034,2021-11,90,non_crop
Z5igF6XxIN8uasALDM8SQw,-1.00442411161701,34.177872532034,2021-11,180,non_crop
Z5igF6XxIN8uasALDM8SQw,-1.00442411161701,34.177872532034,2021-11,270,non_crop
2xSLfCrgtBb_sb6QgBfi5Q,0.352295092677749,34.1783975736677,2021-11,0,non_crop
2xSLfCrgtBb_sb6QgBfi5Q,0.352295092677749,34.1783975736677,2021-11,90,non_crop
2xSLfCrgtBb_sb6QgBfi5Q,0.352295092677749,34.1783975736677,2021-11,180,non_crop
2xSLfCrgtBb_sb6QgBfi5Q,0.352295092677749,34.1783975736677,2021-11,270,non_crop
Dm3zopZBhRL22Hk3_JvNBQ,0.352027312570282,34.1786934014986,2018-06,0,non_crop
Dm3zopZBhRL22Hk3_JvNBQ,0.352027312570282,34.1786934014986,2018-06,90,crop
Dm3zopZBhRL22Hk3_JvNBQ,0.352027312570282,34.1786934014986,2018-06,180,non_crop
Dm3zopZBhRL22Hk3_JvNBQ,0.352027312570282,34.1786934014986,2018-06,270,non_crop
swk8toyEghODQFPxZ6GMnA,0.35201256189529,34.1786630210605,2021-11,0,non_crop
swk8toyEghODQFPxZ6GMnA,0.35201256189529,34.1786630210605,2021-11,90,crop
swk8toyEghODQFPxZ6GMnA,0.35201256189529,34.1786630210605,2021-11,180,crop
swk8toyEghODQFPxZ6GMnA,0.35201256189529,34.1786630210605,2021-11,270,undecided
vhZxk4GZyUoLb2zLr7W1CA,0.107935041994699,34.1784383921956,2021-11,0,crop
vhZxk4GZyUoLb2zLr7W1CA,0.107935041994699,34.1784383921956,2021-11,90,crop
vhZxk4GZyUoLb2zLr7W1CA,0.107935041994699,34.1784383921956,2021-11,180,crop
vhZxk4GZyUoLb2zLr7W1CA,0.107935041994699,34.1784383921956,2021-11,270,crop
jZ8yo8tyNnajterq8RfHoQ,0.107928863210841,34.1783745761106,2021-11,0,crop
jZ8yo8tyNnajterq8RfHoQ,0.107928863210841,34.1783745761106,2021-11,90,crop
jZ8yo8tyNnajterq8RfHoQ,0.107928863210841,34.1783745761106,2021-11,180,crop
jZ8yo8tyNnajterq8RfHoQ,0.107928863210841,34.1783745761106,2021-11,270,crop
b8O9qy2XJOMHYCeCpiClvA,-1.00426863187477,34.1784443325203,2021-11,0,non_crop
b8O9qy2XJOMHYCeCpiClvA,-1.00426863187477,34.1784443325203,2021-11,90,non_crop
b8O9qy2XJOMHYCeCpiClvA,-1.00426863187477,34.1784443325203,2021-11,180,non_crop
b8O9qy2XJOMHYCeCpiClvA,-1.00426863187477,34.1784443325203,2021-11,270,non_crop
ioqsuGYRZprE_k_7m-Xa9w,-1.00429672313215,34.1783274777741,2021-11,0,non_crop
ioqsuGYRZprE_k_7m-Xa9w,-1.00429672313215,34.1783274777741,2021-11,90,non_crop
ioqsuGYRZprE_k_7m-Xa9w,-1.00429672313215,34.1783274777741,2021-11,180,non_crop
ioqsuGYRZprE_k_7m-Xa9w,-1.00429672313215,34.1783274777741,2021-11,270,non_crop
h4AW0AAxCq_QawnKYpzH-Q,0.351728489141716,34.1789282130866,2021-11,0,non_crop
h4AW0AAxCq_QawnKYpzH-Q,0.351728489141716,34.1789282130866,2021-11,90,crop
h4AW0AAxCq_QawnKYpzH-Q,0.351728489141716,34.1789282130866,2021-11,180,undecided
h4AW0AAxCq_QawnKYpzH-Q,0.351728489141716,34.1789282130866,2021-11,270,undecided
a-REvPYGQ5Ck9XPvbwSUJg,0.35148632719486,34.179147494479,2021-11,0,undecided
a-REvPYGQ5Ck9XPvbwSUJg,0.35148632719486,34.179147494479,2021-11,90,crop
a-REvPYGQ5Ck9XPvbwSUJg,0.35148632719486,34.179147494479,2021-11,180,non_crop
a-REvPYGQ5Ck9XPvbwSUJg,0.35148632719486,34.179147494479,2021-11,270,crop
GJe574GVUsOUPtMlQlP_Ew,0.107958380923191,34.1789383115835,2021-11,0,non_crop
GJe574GVUsOUPtMlQlP_Ew,0.107958380923191,34.1789383115835,2021-11,90,non_crop
GJe574GVUsOUPtMlQlP_Ew,0.107958380923191,34.1789383115835,2021-11,180,crop
GJe574GVUsOUPtMlQlP_Ew,0.107958380923191,34.1789383115835,2021-11,270,crop
Cj4vz8a73xRgqb4Ong6zww,-1.0042012739984,34.1789542655091,2021-11,0,non_crop
Cj4vz8a73xRgqb4Ong6zww,-1.0042012739984,34.1789542655091,2021-11,90,non_crop
Cj4vz8a73xRgqb4Ong6zww,-1.0042012739984,34.1789542655091,2021-11,180,non_crop
Cj4vz8a73xRgqb4Ong6zww,-1.0042012739984,34.1789542655091,2021-11,270,non_crop
YPdfTd5hlI5qpoA--N5BnA,0.351194322332701,34.1793901969454,2021-11,0,crop
YPdfTd5hlI5qpoA--N5BnA,0.351194322332701,34.1793901969454,2021-11,90,crop
YPdfTd5hlI5qpoA--N5BnA,0.351194322332701,34.1793901969454,2021-11,180,crop
YPdfTd5hlI5qpoA--N5BnA,0.351194322332701,34.1793901969454,2021-11,270,non_crop
rd5haNa2Udk_ZJNJ-K_WwA,0.350951835672784,34.1796462218798,2018-06,0,crop
rd5haNa2Udk_ZJNJ-K_WwA,0.350951835672784,34.1796462218798,2018-06,90,crop
rd5haNa2Udk_ZJNJ-K_WwA,0.350951835672784,34.1796462218798,2018-06,180,crop
rd5haNa2Udk_ZJNJ-K_WwA,0.350951835672784,34.1796462218798,2018-06,270,crop
OzFDWPzpYmWblQ2xi2uqug,0.350917472165385,34.1796243278304,2021-11,0,crop
OzFDWPzpYmWblQ2xi2uqug,0.350917472165385,34.1796243278304,2021-11,90,non_crop
OzFDWPzpYmWblQ2xi2uqug,0.350917472165385,34.1796243278304,2021-11,180,crop
OzFDWPzpYmWblQ2xi2uqug,0.350917472165385,34.1796243278304,2021-11,270,undecided
nslMO5RQTlRwei-A_QW3NA,0.108028348029688,34.1794608011764,2021-11,0,non_crop
nslMO5RQTlRwei-A_QW3NA,0.108028348029688,34.1794608011764,2021-11,90,non_crop
nslMO5RQTlRwei-A_QW3NA,0.108028348029688,34.1794608011764,2021-11,180,crop
nslMO5RQTlRwei-A_QW3NA,0.108028348029688,34.1794608011764,2021-11,270,non_crop
1NHeO2-8jLVFNUxTQY2Bmw,0.107997093543706,34.179377722394,2021-11,0,non_crop
1NHeO2-8jLVFNUxTQY2Bmw,0.107997093543706,34.179377722394,2021-11,90,crop
1NHeO2-8jLVFNUxTQY2Bmw,0.107997093543706,34.179377722394,2021-11,180,crop
1NHeO2-8jLVFNUxTQY2Bmw,0.107997093543706,34.179377722394,2021-11,270,crop
5ndUkZnNyy2JwrgyZS-xDQ,-1.00420727398701,34.17941387313,2021-11,0,non_crop
5ndUkZnNyy2JwrgyZS-xDQ,-1.00420727398701,34.17941387313,2021-11,90,non_crop
5ndUkZnNyy2JwrgyZS-xDQ,-1.00420727398701,34.17941387313,2021-11,180,non_crop
5ndUkZnNyy2JwrgyZS-xDQ,-1.00420727398701,34.17941387313,2021-11,270,non_crop
hYAjETCAeFeBjuzSbxziOQ,0.351009618157385,34.1795458316791,2021-11,0,crop
hYAjETCAeFeBjuzSbxziOQ,0.351009618157385,34.1795458316791,2021-11,90,non_crop
hYAjETCAeFeBjuzSbxziOQ,0.351009618157385,34.1795458316791,2021-11,180,crop
hYAjETCAeFeBjuzSbxziOQ,0.351009618157385,34.1795458316791,2021-11,270,non_crop
18BNmLOEUVqV1TFc9LEEaw,0.350673343631148,34.1798324059455,2021-11,0,undecided
18BNmLOEUVqV1TFc9LEEaw,0.350673343631148,34.1798324059455,2021-11,90,undecided
18BNmLOEUVqV1TFc9LEEaw,0.350673343631148,34.1798324059455,2021-11,180,crop
18BNmLOEUVqV1TFc9LEEaw,0.350673343631148,34.1798324059455,2021-11,270,crop
xXKIWJEwlqDv_-qUz-Vh2Q,0.350408116054286,34.1800493939081,2021-11,0,non_crop
xXKIWJEwlqDv_-qUz-Vh2Q,0.350408116054286,34.1800493939081,2021-11,90,crop
xXKIWJEwlqDv_-qUz-Vh2Q,0.350408116054286,34.1800493939081,2021-11,180,crop
xXKIWJEwlqDv_-qUz-Vh2Q,0.350408116054286,34.1800493939081,2021-11,270,crop
AZ__TsB8SEheQ20xsmZMZw,0.108057040536653,34.1800224931997,2021-11,0,non_crop
AZ__TsB8SEheQ20xsmZMZw,0.108057040536653,34.1800224931997,2021-11,90,crop
AZ__TsB8SEheQ20xsmZMZw,0.108057040536653,34.1800224931997,2021-11,180,crop
AZ__TsB8SEheQ20xsmZMZw,0.108057040536653,34.1800224931997,2021-11,270,non_crop
2IxWV35BbC7fIerhRiS9rA,0.108063467653627,34.1798461533408,2021-11,0,undecided
2IxWV35BbC7fIerhRiS9rA,0.108063467653627,34.1798461533408,2021-11,90,non_crop
2IxWV35BbC7fIerhRiS9rA,0.108063467653627,34.1798461533408,2021-11,180,undecided
2IxWV35BbC7fIerhRiS9rA,0.108063467653627,34.1798461533408,2021-11,270,non_crop
n1S724rVBcw3yP-kxSgv_w,-1.0042175902521,34.1799238006263,2021-11,0,non_crop
n1S724rVBcw3yP-kxSgv_w,-1.0042175902521,34.1799238006263,2021-11,90,non_crop
n1S724rVBcw3yP-kxSgv_w,-1.0042175902521,34.1799238006263,2021-11,180,non_crop
n1S724rVBcw3yP-kxSgv_w,-1.0042175902521,34.1799238006263,2021-11,270,non_crop
GH-rY-Itlt8Hwb7XYh8kCw,0.350146805235013,34.18026977575,2021-11,0,crop
GH-rY-Itlt8Hwb7XYh8kCw,0.350146805235013,34.18026977575,2021-11,90,crop
GH-rY-Itlt8Hwb7XYh8kCw,0.350146805235013,34.18026977575,2021-11,180,non_crop
GH-rY-Itlt8Hwb7XYh8kCw,0.350146805235013,34.18026977575,2021-11,270,crop
zAA7Tm9r3Yto5NExw4rXbQ,0.349864734801878,34.1805465888353,2018-06,0,crop
zAA7Tm9r3Yto5NExw4rXbQ,0.349864734801878,34.1805465888353,2018-06,90,crop
zAA7Tm9r3Yto5NExw4rXbQ,0.349864734801878,34.1805465888353,2018-06,180,crop
zAA7Tm9r3Yto5NExw4rXbQ,0.349864734801878,34.1805465888353,2018-06,270,crop
sNhp8q3fEXTyit6fzgtEnA,0.349844676144516,34.1805336052853,2021-11,0,non_crop
sNhp8q3fEXTyit6fzgtEnA,0.349844676144516,34.1805336052853,2021-11,90,crop
sNhp8q3fEXTyit6fzgtEnA,0.349844676144516,34.1805336052853,2021-11,180,crop
sNhp8q3fEXTyit6fzgtEnA,0.349844676144516,34.1805336052853,2021-11,270,non_crop
iSqecF6nypSKKJ21acDqtA,0.108096003161005,34.1804504426333,2021-11,0,crop
iSqecF6nypSKKJ21acDqtA,0.108096003161005,34.1804504426333,2021-11,90,undecided
iSqecF6nypSKKJ21acDqtA,0.108096003161005,34.1804504426333,2021-11,180,undecided
iSqecF6nypSKKJ21acDqtA,0.108096003161005,34.1804504426333,2021-11,270,non_crop
hKSpYjIa8JPSJvhhDqdlIQ,0.108110943206025,34.1803598122271,2021-11,0,crop
hKSpYjIa8JPSJvhhDqdlIQ,0.108110943206025,34.1803598122271,2021-11,90,crop
hKSpYjIa8JPSJvhhDqdlIQ,0.108110943206025,34.1803598122271,2021-11,180,non_crop
hKSpYjIa8JPSJvhhDqdlIQ,0.108110943206025,34.1803598122271,2021-11,270,non_crop
bzXk86kqXCOzxiEtZkmQ3w,-1.00423151496939,34.1804415323446,2021-11,0,non_crop
bzXk86kqXCOzxiEtZkmQ3w,-1.00423151496939,34.1804415323446,2021-11,90,non_crop
bzXk86kqXCOzxiEtZkmQ3w,-1.00423151496939,34.1804415323446,2021-11,180,non_crop
bzXk86kqXCOzxiEtZkmQ3w,-1.00423151496939,34.1804415323446,2021-11,270,non_crop
Naf1nD588d8fvwVVpOOQVw,0.349641769727586,34.1807051916572,2021-11,0,crop
Naf1nD588d8fvwVVpOOQVw,0.349641769727586,34.1807051916572,2021-11,90,crop
Naf1nD588d8fvwVVpOOQVw,0.349641769727586,34.1807051916572,2021-11,180,crop
Naf1nD588d8fvwVVpOOQVw,0.349641769727586,34.1807051916572,2021-11,270,crop
ybNzjzQBhlont5Um1NicXw,0.349332304805897,34.1809606188353,2021-11,0,crop
ybNzjzQBhlont5Um1NicXw,0.349332304805897,34.1809606188353,2021-11,90,undecided
ybNzjzQBhlont5Um1NicXw,0.349332304805897,34.1809606188353,2021-11,180,crop
ybNzjzQBhlont5Um1NicXw,0.349332304805897,34.1809606188353,2021-11,270,crop
wpMDsk9Q9CaSo6rXDwE8pQ,0.349031414427328,34.1812157058518,2021-11,0,non_crop
wpMDsk9Q9CaSo6rXDwE8pQ,0.349031414427328,34.1812157058518,2021-11,90,crop
wpMDsk9Q9CaSo6rXDwE8pQ,0.349031414427328,34.1812157058518,2021-11,180,non_crop
wpMDsk9Q9CaSo6rXDwE8pQ,0.349031414427328,34.1812157058518,2021-11,270,crop
SVTEDmfz37Kxjk9p6Mgbuw,0.10816034759892,34.1809348215718,2021-11,0,crop
SVTEDmfz37Kxjk9p6Mgbuw,0.10816034759892,34.1809348215718,2021-11,90,crop
SVTEDmfz37Kxjk9p6Mgbuw,0.10816034759892,34.1809348215718,2021-11,180,crop
SVTEDmfz37Kxjk9p6Mgbuw,0.10816034759892,34.1809348215718,2021-11,270,crop
voMBR8ortdmSu3X96SvgaA,-1.00424453022643,34.1809030841388,2021-11,0,non_crop
voMBR8ortdmSu3X96SvgaA,-1.00424453022643,34.1809030841388,2021-11,90,non_crop
voMBR8ortdmSu3X96SvgaA,-1.00424453022643,34.1809030841388,2021-11,180,non_crop
voMBR8ortdmSu3X96SvgaA,-1.00424453022643,34.1809030841388,2021-11,270,non_crop
oyvES-k6EImE787DLF1Ppg,0.349081453769219,34.1811731065401,2021-11,0,undecided
oyvES-k6EImE787DLF1Ppg,0.349081453769219,34.1811731065401,2021-11,90,undecided
oyvES-k6EImE787DLF1Ppg,0.349081453769219,34.1811731065401,2021-11,180,non_crop
oyvES-k6EImE787DLF1Ppg,0.349081453769219,34.1811731065401,2021-11,270,crop
W56K_LqcQ8_96Ere8JAklQ,0.348830722458257,34.1813861877562,2021-11,0,crop
W56K_LqcQ8_96Ere8JAklQ,0.348830722458257,34.1813861877562,2021-11,90,non_crop
W56K_LqcQ8_96Ere8JAklQ,0.348830722458257,34.1813861877562,2021-11,180,crop
W56K_LqcQ8_96Ere8JAklQ,0.348830722458257,34.1813861877562,2021-11,270,crop
lmteId2z_vpqHAnJJxM_CA,0.348469170957398,34.1816934616921,2021-11,0,non_crop
lmteId2z_vpqHAnJJxM_CA,0.348469170957398,34.1816934616921,2021-11,90,crop
lmteId2z_vpqHAnJJxM_CA,0.348469170957398,34.1816934616921,2021-11,180,crop
lmteId2z_vpqHAnJJxM_CA,0.348469170957398,34.1816934616921,2021-11,270,crop
4bSI5hifF9yspHFJTNAmsQ,0.108206545847341,34.1814304841464,2021-11,0,crop
4bSI5hifF9yspHFJTNAmsQ,0.108206545847341,34.1814304841464,2021-11,90,undecided
4bSI5hifF9yspHFJTNAmsQ,0.108206545847341,34.1814304841464,2021-11,180,non_crop
4bSI5hifF9yspHFJTNAmsQ,0.108206545847341,34.1814304841464,2021-11,270,non_crop
vh60YWq7UtUBXcnfiY5s1g,0.108179048800273,34.1813653972973,2021-11,0,crop
vh60YWq7UtUBXcnfiY5s1g,0.108179048800273,34.1813653972973,2021-11,90,non_crop
vh60YWq7UtUBXcnfiY5s1g,0.108179048800273,34.1813653972973,2021-11,180,crop
vh60YWq7UtUBXcnfiY5s1g,0.108179048800273,34.1813653972973,2021-11,270,non_crop
SoVcwKpUvn2Ll12-h3YMrw,-1.00428468680441,34.1814141912238,2021-11,0,non_crop
SoVcwKpUvn2Ll12-h3YMrw,-1.00428468680441,34.1814141912238,2021-11,90,non_crop
SoVcwKpUvn2Ll12-h3YMrw,-1.00428468680441,34.1814141912238,2021-11,180,non_crop
SoVcwKpUvn2Ll12-h3YMrw,-1.00428468680441,34.1814141912238,2021-11,270,non_crop
